entity_id,event_timestamp,is_fraud,has_fraud_7d,num_transactions_7d,credit_score,account_age_days,has_2fa_installed
rvvy7p,2025-05-13 19:41:35.192844+00:00,0,False,1,690,99,False
rzc2z1,2025-05-13 19:55:57.674323+00:00,0,False,8,391,886,False
rzc2z1,2025-05-13 19:55:57.674323+00:00,0,False,8,391,886,False
s8s6f2,2025-05-13 00:23:35.285468+00:00,0,False,3,819,571,True
s8s6f2,2025-05-13 00:23:35.285468+00:00,0,False,3,819,571,True
s90v22,2025-05-12 22:54:46.462930+00:00,0,False,12,756,336,False
s90v22,2025-05-12 22:54:46.462930+00:00,0,False,12,756,336,False
seirr7,2025-05-13 13:32:41.052862+00:00,0,False,6,629,381,False
seirr7,2025-05-13 13:32:41.052862+00:00,0,False,6,629,381,False
sqvpt6,2025-05-13 06:31:39.662456+00:00,0,False,13,558,523,False
sqvpt6,2025-05-13 06:31:39.662456+00:00,0,False,13,558,523,False
sw3569,2025-05-12 08:55:01.936239+00:00,0,False,1,666,70,False
sw3569,2025-05-12 08:55:01.936239+00:00,0,False,1,666,70,False
syeask,2025-05-13 18:57:23.833634+00:00,0,False,5,386,305,False
syeask,2025-05-13 18:57:23.833634+00:00,0,False,5,386,305,False
t32vrp,2025-05-13 08:47:53.939553+00:00,0,False,6,556,189,True
t32vrp,2025-05-13 08:47:53.939553+00:00,0,False,6,556,189,True
t3xkzl,2025-05-12 17:22:47.083114+00:00,0,True,5,715,164,True
t3xkzl,2025-05-12 17:22:47.083114+00:00,0,True,5,715,164,True
tbu3gz,2025-05-12 20:05:06.828891+00:00,0,True,4,480,732,False
tbu3gz,2025-05-12 20:05:06.828891+00:00,0,True,4,480,732,False
tcm9uo,2025-05-13 18:03:51.145302+00:00,0,False,12,679,35,False
tcm9uo,2025-05-13 18:03:51.145302+00:00,0,False,12,679,35,False
te5lsz,2025-05-12 19:55:39.814676+00:00,0,False,6,399,861,True
te5lsz,2025-05-12 19:55:39.814676+00:00,0,False,6,399,861,True
tt08zu,2025-05-13 11:46:40.648728+00:00,0,True,17,408,556,False
tt08zu,2025-05-13 11:46:40.648728+00:00,0,True,17,408,556,False
ttl61u,2025-05-13 04:06:18.471752+00:00,0,False,3,407,364,True
ttl61u,2025-05-13 04:06:18.471752+00:00,0,False,3,407,364,True
u7nqpi,2025-05-13 05:16:53.629690+00:00,0,False,4,838,816,False
u7nqpi,2025-05-13 05:16:53.629690+00:00,0,False,4,838,816,False
ua9zd6,2025-05-12 12:44:44.651662+00:00,0,True,4,641,717,False
ua9zd6,2025-05-12 12:44:44.651662+00:00,0,True,4,641,717,False
upmmfo,2025-05-13 17:01:38.178839+00:00,0,False,6,614,727,True
upmmfo,2025-05-13 17:01:38.178839+00:00,0,False,6,614,727,True
uvpsxj,2025-05-12 18:41:12.883316+00:00,0,False,10,498,722,True
uvpsxj,2025-05-12 18:41:12.883316+00:00,0,False,10,498,722,True
v5dqy3,2025-05-12 15:27:57.271188+00:00,0,False,11,624,718,True
v5dqy3,2025-05-12 15:27:57.271188+00:00,0,False,11,624,718,True
v5gzko,2025-05-12 23:05:34.106538+00:00,0,True,7,537,861,True
v5gzko,2025-05-12 23:05:34.106538+00:00,0,True,7,537,861,True
vn8p9j,2025-05-12 19:11:55.638623+00:00,0,True,5,797,682,False
vn8p9j,2025-05-12 19:11:55.638623+00:00,0,True,5,797,682,False
vp6s48,2025-05-13 03:58:28.943042+00:00,0,False,7,512,730,True
vp6s48,2025-05-13 03:58:28.943042+00:00,0,False,7,512,730,True
wjubsp,2025-05-13 04:35:29.582356+00:00,0,False,10,661,747,False
wjubsp,2025-05-13 04:35:29.582356+00:00,0,False,10,661,747,False
wmty37,2025-05-12 07:26:01.136567+00:00,0,True,6,575,683,True
wmty37,2025-05-12 07:26:01.136567+00:00,0,True,6,575,683,True
wqy3sn,2025-05-13 19:27:08.702897+00:00,0,False,14,524,695,False
wqy3sn,2025-05-13 19:27:08.702897+00:00,0,False,14,524,695,False
wvs2ad,2025-05-13 20:53:01.860196+00:00,0,False,6,746,821,False
wvs2ad,2025-05-13 20:53:01.860196+00:00,0,False,6,746,821,False
wyfx5i,2025-05-12 14:29:55.324593+00:00,0,False,3,584,533,True
wyfx5i,2025-05-12 14:29:55.324593+00:00,0,False,3,584,533,True
x1o62c,2025-05-12 06:40:40.357093+00:00,0,False,10,488,326,False
x1o62c,2025-05-12 06:40:40.357093+00:00,0,False,10,488,326,False
xb82i0,2025-05-13 02:23:58.880216+00:00,0,False,7,674,749,False
xb82i0,2025-05-13 02:23:58.880216+00:00,0,False,7,674,749,False
xe4krv,2025-05-13 16:45:18.806335+00:00,0,True,11,761,694,True
xe4krv,2025-05-13 16:45:18.806335+00:00,0,True,11,761,694,True
xikbme,2025-05-12 18:09:07.720583+00:00,0,False,3,790,311,False
xikbme,2025-05-12 18:09:07.720583+00:00,0,False,3,790,311,False
xu03ru,2025-05-13 04:54:06.719582+00:00,0,False,8,779,124,False
xu03ru,2025-05-13 04:54:06.719582+00:00,0,False,8,779,124,False
xxp10c,2025-05-12 12:51:45.999157+00:00,0,True,11,822,683,True
xxp10c,2025-05-12 12:51:45.999157+00:00,0,True,11,822,683,True
y8h1zb,2025-05-13 13:46:42.101731+00:00,0,True,14,696,115,True
y8h1zb,2025-05-13 13:46:42.101731+00:00,0,True,14,696,115,True
yng94o,2025-05-13 00:29:56.622944+00:00,0,True,11,786,376,False
yng94o,2025-05-13 00:29:56.622944+00:00,0,True,11,786,376,False
yrkj9i,2025-05-12 22:33:24.945975+00:00,0,True,8,693,538,True
yrkj9i,2025-05-12 22:33:24.945975+00:00,0,True,8,693,538,True
yslhn7,2025-05-12 14:24:11.960126+00:00,0,False,9,792,803,True
yslhn7,2025-05-12 14:24:11.960126+00:00,0,False,9,792,803,True
yz3u23,2025-05-12 21:15:13.959642+00:00,0,False,9,529,935,False
yz3u23,2025-05-12 21:15:13.959642+00:00,0,False,9,529,935,False
z65sgj,2025-05-12 11:27:50.694736+00:00,0,False,7,762,438,True
z65sgj,2025-05-12 11:27:50.694736+00:00,0,False,7,762,438,True
zdaafz,2025-05-13 19:05:07.913749+00:00,0,False,7,755,842,True
zdaafz,2025-05-13 19:05:07.913749+00:00,0,False,7,755,842,True
zo4com,2025-05-13 21:07:00.800248+00:00,0,False,8,399,510,False
zo4com,2025-05-13 21:07:00.800248+00:00,0,False,8,399,510,False
zrg20y,2025-05-13 06:03:08.325028+00:00,0,False,7,505,900,False
zrg20y,2025-05-13 06:03:08.325028+00:00,0,False,7,505,900,False
0bbyd9,2025-05-13 05:29:54.682625+00:00,1,False,10,409,875,False
0bbyd9,2025-05-13 05:29:54.682625+00:00,1,False,10,409,875,False
0tb4lz,2025-05-13 04:02:39.908393+00:00,1,False,7,787,317,False
0tb4lz,2025-05-13 04:02:39.908393+00:00,1,False,7,787,317,False
1tkmsj,2025-05-12 15:35:21.258742+00:00,1,False,8,642,78,False
1tkmsj,2025-05-12 15:35:21.258742+00:00,1,False,8,642,78,False
4drka1,2025-05-13 02:33:36.059082+00:00,1,False,7,378,332,False
4drka1,2025-05-13 02:33:36.059082+00:00,1,False,7,378,332,False
5qu38q,2025-05-13 15:44:52.928602+00:00,1,True,8,430,144,False
5qu38q,2025-05-13 15:44:52.928602+00:00,1,True,8,430,144,False
60oxcx,2025-05-12 18:12:56.088633+00:00,1,False,11,586,832,False
60oxcx,2025-05-12 18:12:56.088633+00:00,1,False,11,586,832,False
6ymzsh,2025-05-12 18:51:00.286495+00:00,1,False,9,773,33,False
6ymzsh,2025-05-12 18:51:00.286495+00:00,1,False,9,773,33,False
d2wd7t,2025-05-12 09:45:56.860427+00:00,1,False,3,639,913,False
d2wd7t,2025-05-12 09:45:56.860427+00:00,1,False,3,639,913,False
ec4ir0,2025-05-12 15:32:17.185035+00:00,1,False,7,505,717,False
ec4ir0,2025-05-12 15:32:17.185035+00:00,1,False,7,505,717,False
ev6qga,2025-05-12 08:55:27.107130+00:00,1,False,6,521,611,False
ev6qga,2025-05-12 08:55:27.107130+00:00,1,False,6,521,611,False
gx7h9k,2025-05-13 07:33:10.448525+00:00,1,True,7,664,748,False
gx7h9k,2025-05-13 07:33:10.448525+00:00,1,True,7,664,748,False
0bbyd9,2025-05-13 20:06:02.879045+00:00,0,False,10,409,875,False
0bbyd9,2025-05-13 20:06:02.879045+00:00,0,False,10,409,875,False
0g9l5d,2025-05-13 04:23:13.026911+00:00,0,False,2,596,501,False
0g9l5d,2025-05-13 04:23:13.026911+00:00,0,False,2,596,501,False
0n3u6o,2025-05-12 23:23:38.935638+00:00,0,False,4,454,508,True
0n3u6o,2025-05-12 23:23:38.935638+00:00,0,False,4,454,508,True
0of29o,2025-05-12 15:11:04.924873+00:00,0,True,10,415,537,False
0of29o,2025-05-12 15:11:04.924873+00:00,0,True,10,415,537,False
0tkxxo,2025-05-12 06:55:35.753458+00:00,0,False,8,576,243,False
0tkxxo,2025-05-12 06:55:35.753458+00:00,0,False,8,576,243,False
10x3iq,2025-05-13 12:11:44.497325+00:00,0,False,3,544,96,True
10x3iq,2025-05-13 12:11:44.497325+00:00,0,False,3,544,96,True
16kldm,2025-05-13 08:37:15.793496+00:00,0,False,9,783,35,True
16kldm,2025-05-13 08:37:15.793496+00:00,0,False,9,783,35,True
1dofkp,2025-05-13 00:49:00.913845+00:00,0,True,11,666,46,True
1dofkp,2025-05-13 00:49:00.913845+00:00,0,True,11,666,46,True
1mij6v,2025-05-12 14:10:49.662785+00:00,0,False,8,427,471,True
1mij6v,2025-05-12 14:10:49.662785+00:00,0,False,8,427,471,True
27l5s8,2025-05-12 17:16:16.236526+00:00,0,True,7,488,869,False
27l5s8,2025-05-12 17:16:16.236526+00:00,0,True,7,488,869,False
2e4lem,2025-05-13 08:00:12.225419+00:00,0,False,6,425,35,False
2e4lem,2025-05-13 08:00:12.225419+00:00,0,False,6,425,35,False
2lpksf,2025-05-12 23:26:18.116029+00:00,0,False,7,645,331,False
2lpksf,2025-05-12 23:26:18.116029+00:00,0,False,7,645,331,False
2ncaih,2025-05-12 07:01:02.252145+00:00,0,False,9,594,746,False
2ncaih,2025-05-12 07:01:02.252145+00:00,0,False,9,594,746,False
2swz0t,2025-05-13 19:36:16.070161+00:00,0,True,10,730,440,False
2swz0t,2025-05-13 19:36:16.070161+00:00,0,True,10,730,440,False
37o7pq,2025-05-12 11:44:54.815376+00:00,0,False,12,832,560,True
37o7pq,2025-05-12 11:44:54.815376+00:00,0,False,12,832,560,True
3b5w8w,2025-05-13 21:30:24.184562+00:00,0,False,4,723,484,True
3b5w8w,2025-05-13 21:30:24.184562+00:00,0,False,4,723,484,True
3b73ia,2025-05-12 10:18:20.935889+00:00,0,False,9,392,850,True
3b73ia,2025-05-12 10:18:20.935889+00:00,0,False,9,392,850,True
3f75ss,2025-05-13 10:28:45.638739+00:00,0,False,3,820,461,True
3f75ss,2025-05-13 10:28:45.638739+00:00,0,False,3,820,461,True
3fvziu,2025-05-12 11:19:04.435902+00:00,0,True,6,354,111,True
3fvziu,2025-05-12 11:19:04.435902+00:00,0,True,6,354,111,True
3fy2tn,2025-05-12 07:31:43.482115+00:00,0,False,10,515,242,True
3fy2tn,2025-05-12 07:31:43.482115+00:00,0,False,10,515,242,True
3rv8mn,2025-05-13 14:29:33.280753+00:00,0,False,11,822,287,True
3rv8mn,2025-05-13 14:29:33.280753+00:00,0,False,11,822,287,True
3t5w6b,2025-05-13 14:20:49.753677+00:00,0,False,6,604,477,False
3t5w6b,2025-05-13 14:20:49.753677+00:00,0,False,6,604,477,False
4eigef,2025-05-12 19:45:59.140582+00:00,0,False,5,447,380,True
4eigef,2025-05-12 19:45:59.140582+00:00,0,False,5,447,380,True
4h0zic,2025-05-12 08:19:29.715948+00:00,0,True,11,719,956,True
4h0zic,2025-05-12 08:19:29.715948+00:00,0,True,11,719,956,True
4ilbbm,2025-05-13 19:03:53.953807+00:00,0,False,2,356,293,False
4ilbbm,2025-05-13 19:03:53.953807+00:00,0,False,2,356,293,False
4j9nhk,2025-05-12 07:36:04.274646+00:00,0,False,5,539,193,False
4j9nhk,2025-05-12 07:36:04.274646+00:00,0,False,5,539,193,False
4phonl,2025-05-12 18:31:17.382331+00:00,0,False,4,396,462,False
4phonl,2025-05-12 18:31:17.382331+00:00,0,False,4,396,462,False
511yu5,2025-05-13 18:24:10.664393+00:00,0,False,6,435,786,False
511yu5,2025-05-13 18:24:10.664393+00:00,0,False,6,435,786,False
52ieqs,2025-05-13 01:46:23.934499+00:00,0,False,8,614,430,True
52ieqs,2025-05-13 01:46:23.934499+00:00,0,False,8,614,430,True
52kodh,2025-05-12 15:11:27.134479+00:00,0,False,9,532,713,True
52kodh,2025-05-12 15:11:27.134479+00:00,0,False,9,532,713,True
5m4iq3,2025-05-13 15:21:56.240054+00:00,0,False,9,706,638,False
5m4iq3,2025-05-13 15:21:56.240054+00:00,0,False,9,706,638,False
5mmplv,2025-05-13 08:51:50.338854+00:00,0,False,6,414,139,True
5mmplv,2025-05-13 08:51:50.338854+00:00,0,False,6,414,139,True
5mmplv,2025-05-12 11:31:38.864455+00:00,0,True,6,414,139,True
5mmplv,2025-05-12 11:31:38.864455+00:00,0,True,6,414,139,True
5yjzk9,2025-05-12 19:33:35.229561+00:00,0,False,2,840,339,False
5yjzk9,2025-05-12 19:33:35.229561+00:00,0,False,2,840,339,False
5z9urh,2025-05-12 20:53:35.381172+00:00,0,True,10,355,261,False
5z9urh,2025-05-12 20:53:35.381172+00:00,0,True,10,355,261,False
5zidya,2025-05-13 01:21:46.080113+00:00,0,True,7,441,140,False
5zidya,2025-05-13 01:21:46.080113+00:00,0,True,7,441,140,False
5zp7h6,2025-05-12 13:07:20.363867+00:00,0,True,9,806,309,False
5zp7h6,2025-05-12 13:07:20.363867+00:00,0,True,9,806,309,False
60ke8l,2025-05-13 06:03:32.197591+00:00,0,False,2,671,303,False
60ke8l,2025-05-13 06:03:32.197591+00:00,0,False,2,671,303,False
64sy77,2025-05-13 01:18:45.887438+00:00,0,True,5,498,240,True
64sy77,2025-05-13 01:18:45.887438+00:00,0,True,5,498,240,True
64wj0y,2025-05-13 09:48:48.019262+00:00,0,False,2,405,87,True
64wj0y,2025-05-13 09:48:48.019262+00:00,0,False,2,405,87,True
66dscv,2025-05-13 20:02:45.730176+00:00,0,False,6,542,66,False
66dscv,2025-05-13 20:02:45.730176+00:00,0,False,6,542,66,False
66i72e,2025-05-12 15:38:52.144310+00:00,0,False,7,556,340,True
66i72e,2025-05-12 15:38:52.144310+00:00,0,False,7,556,340,True
68q4eh,2025-05-13 09:40:28.179574+00:00,0,False,10,362,560,False
68q4eh,2025-05-13 09:40:28.179574+00:00,0,False,10,362,560,False
6e8k5t,2025-05-12 15:16:44.770096+00:00,0,False,15,793,44,True
6e8k5t,2025-05-12 15:16:44.770096+00:00,0,False,15,793,44,True
6ifjde,2025-05-12 20:12:32.213361+00:00,0,False,6,462,454,False
6ifjde,2025-05-12 20:12:32.213361+00:00,0,False,6,462,454,False
6mk9ri,2025-05-13 01:27:45.615916+00:00,0,True,12,602,845,True
6mk9ri,2025-05-13 01:27:45.615916+00:00,0,True,12,602,845,True
6ogosg,2025-05-13 11:36:27.964331+00:00,0,True,5,828,728,True
6ogosg,2025-05-13 11:36:27.964331+00:00,0,True,5,828,728,True
75db7d,2025-05-13 17:33:52.655708+00:00,0,False,3,591,289,False
75db7d,2025-05-13 17:33:52.655708+00:00,0,False,3,591,289,False
77cdgn,2025-05-12 10:13:29.525659+00:00,0,False,6,366,191,False
77cdgn,2025-05-12 10:13:29.525659+00:00,0,False,6,366,191,False
7bgfen,2025-05-12 06:47:01.480080+00:00,0,False,8,762,190,False
7bgfen,2025-05-12 06:47:01.480080+00:00,0,False,8,762,190,False
7cw1hr,2025-05-12 13:35:02.179902+00:00,0,False,4,385,144,True
7cw1hr,2025-05-12 13:35:02.179902+00:00,0,False,4,385,144,True
7sn1vq,2025-05-12 22:34:17.800682+00:00,0,False,8,714,322,False
7sn1vq,2025-05-12 22:34:17.800682+00:00,0,False,8,714,322,False
7te1pv,2025-05-12 07:05:21.539227+00:00,0,False,10,494,278,True
7te1pv,2025-05-12 07:05:21.539227+00:00,0,False,10,494,278,True
7uil7p,2025-05-13 03:51:12.578919+00:00,0,False,9,732,521,True
7uil7p,2025-05-13 03:51:12.578919+00:00,0,False,9,732,521,True
8058vz,2025-05-12 11:25:40.121808+00:00,0,True,8,477,46,True
8058vz,2025-05-12 11:25:40.121808+00:00,0,True,8,477,46,True
83w80v,2025-05-12 16:30:24.738675+00:00,0,False,4,813,192,True
83w80v,2025-05-12 16:30:24.738675+00:00,0,False,4,813,192,True
8nfp59,2025-05-12 09:51:46.705810+00:00,0,True,10,431,906,False
8nfp59,2025-05-12 09:51:46.705810+00:00,0,True,10,431,906,False
8oww6f,2025-05-13 03:30:15.394025+00:00,0,True,7,449,776,True
8oww6f,2025-05-13 03:30:15.394025+00:00,0,True,7,449,776,True
8pvm2w,2025-05-12 09:36:44.439319+00:00,0,True,12,365,227,True
8pvm2w,2025-05-12 09:36:44.439319+00:00,0,True,12,365,227,True
96yhrz,2025-05-12 09:26:02.790708+00:00,0,True,10,839,865,False
96yhrz,2025-05-12 09:26:02.790708+00:00,0,True,10,839,865,False
99iwtr,2025-05-12 06:59:24.084497+00:00,0,True,17,497,805,True
99iwtr,2025-05-12 06:59:24.084497+00:00,0,True,17,497,805,True
9aesnl,2025-05-12 17:17:24.454027+00:00,0,False,12,625,209,True
9aesnl,2025-05-12 17:17:24.454027+00:00,0,False,12,625,209,True
9ob34n,2025-05-13 13:28:46.770221+00:00,0,True,8,389,138,False
9ob34n,2025-05-13 13:28:46.770221+00:00,0,True,8,389,138,False
9oqysq,2025-05-12 13:01:09.490826+00:00,0,False,13,693,802,False
9oqysq,2025-05-12 13:01:09.490826+00:00,0,False,13,693,802,False
a2yksw,2025-05-13 19:23:00.963301+00:00,0,True,11,799,464,True
a2yksw,2025-05-13 19:23:00.963301+00:00,0,True,11,799,464,True
a3nv2w,2025-05-13 14:45:50.817629+00:00,0,False,4,539,340,True
a3nv2w,2025-05-13 14:45:50.817629+00:00,0,False,4,539,340,True
a4q2i3,2025-05-12 08:46:22.045643+00:00,0,True,12,390,742,False
a4q2i3,2025-05-12 08:46:22.045643+00:00,0,True,12,390,742,False
acci1l,2025-05-13 14:40:15.813038+00:00,0,False,5,596,324,False
acci1l,2025-05-13 14:40:15.813038+00:00,0,False,5,596,324,False
acci1l,2025-05-13 05:44:25.237691+00:00,0,False,5,596,324,False
acci1l,2025-05-13 05:44:25.237691+00:00,0,False,5,596,324,False
ah3q0u,2025-05-13 08:18:43.438829+00:00,0,False,6,714,606,False
ah3q0u,2025-05-13 08:18:43.438829+00:00,0,False,6,714,606,False
aj5dhc,2025-05-12 12:28:01.668069+00:00,0,False,2,417,922,False
aj5dhc,2025-05-12 12:28:01.668069+00:00,0,False,2,417,922,False
areaea,2025-05-12 20:07:50.553795+00:00,0,True,10,648,468,True
areaea,2025-05-12 20:07:50.553795+00:00,0,True,10,648,468,True
arqhbp,2025-05-12 17:39:29.613887+00:00,0,True,9,732,196,False
arqhbp,2025-05-12 17:39:29.613887+00:00,0,True,9,732,196,False
at395l,2025-05-12 20:53:04.786729+00:00,0,False,7,404,298,True
at395l,2025-05-12 20:53:04.786729+00:00,0,False,7,404,298,True
b71kqk,2025-05-13 01:45:27.608554+00:00,0,False,6,775,359,True
b71kqk,2025-05-13 01:45:27.608554+00:00,0,False,6,775,359,True
b7x91q,2025-05-13 14:57:17.878402+00:00,0,False,8,569,501,False
b7x91q,2025-05-13 14:57:17.878402+00:00,0,False,8,569,501,False
bbnz0f,2025-05-13 14:07:18.094354+00:00,0,False,4,634,909,False
bbnz0f,2025-05-13 14:07:18.094354+00:00,0,False,4,634,909,False
bc3koo,2025-05-13 19:28:13.950956+00:00,0,False,5,526,203,False
bc3koo,2025-05-13 19:28:13.950956+00:00,0,False,5,526,203,False
bcos5g,2025-05-12 13:20:48.623926+00:00,0,True,2,562,919,False
bcos5g,2025-05-12 13:20:48.623926+00:00,0,True,2,562,919,False
bcv3id,2025-05-12 14:37:48.053786+00:00,0,False,11,495,53,True
bcv3id,2025-05-12 14:37:48.053786+00:00,0,False,11,495,53,True
bcweoi,2025-05-12 16:17:11.072767+00:00,0,False,8,703,550,False
bcweoi,2025-05-12 16:17:11.072767+00:00,0,False,8,703,550,False
bggh0b,2025-05-12 07:58:46.363258+00:00,0,True,10,818,815,False
bggh0b,2025-05-12 07:58:46.363258+00:00,0,True,10,818,815,False
bky47q,2025-05-12 13:37:04.671298+00:00,0,False,12,807,712,True
bky47q,2025-05-12 13:37:04.671298+00:00,0,False,12,807,712,True
bxsq3g,2025-05-12 12:47:06.004473+00:00,0,False,7,783,443,False
bxsq3g,2025-05-12 12:47:06.004473+00:00,0,False,7,783,443,False
c06djp,2025-05-12 07:42:26.798501+00:00,0,True,7,842,786,True
c06djp,2025-05-12 07:42:26.798501+00:00,0,True,7,842,786,True
c302ib,2025-05-12 15:30:23.972190+00:00,0,False,9,793,727,True
c302ib,2025-05-12 15:30:23.972190+00:00,0,False,9,793,727,True
c3s0sy,2025-05-13 08:05:37.957452+00:00,0,False,6,532,658,False
c3s0sy,2025-05-13 08:05:37.957452+00:00,0,False,6,532,658,False
ca107s,2025-05-12 06:50:57.157346+00:00,0,False,9,393,916,True
ca107s,2025-05-12 06:50:57.157346+00:00,0,False,9,393,916,True
ck6sgn,2025-05-13 04:11:40.255700+00:00,0,True,16,363,187,False
ck6sgn,2025-05-13 04:11:40.255700+00:00,0,True,16,363,187,False
cskg0p,2025-05-12 22:56:15.785787+00:00,0,False,12,782,650,False
cskg0p,2025-05-12 22:56:15.785787+00:00,0,False,12,782,650,False
d0veba,2025-05-12 19:05:16.013036+00:00,0,False,4,532,848,True
d0veba,2025-05-12 19:05:16.013036+00:00,0,False,4,532,848,True
d5uqgi,2025-05-12 11:16:06.832339+00:00,0,False,7,655,404,False
d5uqgi,2025-05-12 11:16:06.832339+00:00,0,False,7,655,404,False
d76mse,2025-05-12 06:37:49.037845+00:00,0,False,7,847,566,True
d76mse,2025-05-12 06:37:49.037845+00:00,0,False,7,847,566,True
d7aytn,2025-05-13 08:09:23.073708+00:00,0,False,1,600,645,True
d7aytn,2025-05-13 08:09:23.073708+00:00,0,False,1,600,645,True
dbedk3,2025-05-13 11:25:34.860306+00:00,0,False,6,754,187,True
dbedk3,2025-05-13 11:25:34.860306+00:00,0,False,6,754,187,True
dgavi9,2025-05-12 18:57:34.898751+00:00,0,False,4,390,44,False
dgavi9,2025-05-12 18:57:34.898751+00:00,0,False,4,390,44,False
ds03cd,2025-05-12 09:37:54.092832+00:00,0,False,8,610,291,True
ds03cd,2025-05-12 09:37:54.092832+00:00,0,False,8,610,291,True
dwqrt9,2025-05-12 14:34:20.941221+00:00,0,False,12,434,97,False
dwqrt9,2025-05-12 14:34:20.941221+00:00,0,False,12,434,97,False
e5tzhu,2025-05-13 10:44:53.864189+00:00,0,False,10,498,301,False
e5tzhu,2025-05-13 10:44:53.864189+00:00,0,False,10,498,301,False
e5tzhu,2025-05-12 08:59:18.649227+00:00,0,False,10,498,301,False
e5tzhu,2025-05-12 08:59:18.649227+00:00,0,False,10,498,301,False
e8lvyt,2025-05-12 23:12:24.133271+00:00,0,False,8,477,219,False
e8lvyt,2025-05-12 23:12:24.133271+00:00,0,False,8,477,219,False
eb63ik,2025-05-13 01:04:23.308791+00:00,0,False,8,485,846,False
eb63ik,2025-05-13 01:04:23.308791+00:00,0,False,8,485,846,False
ecntx7,2025-05-12 09:01:40.620941+00:00,0,False,6,554,778,True
ecntx7,2025-05-12 09:01:40.620941+00:00,0,False,6,554,778,True
ecvpu1,2025-05-12 20:04:09.417968+00:00,0,False,9,584,327,True
ecvpu1,2025-05-12 20:04:09.417968+00:00,0,False,9,584,327,True
etbwjk,2025-05-13 03:41:14.308573+00:00,0,False,6,672,950,False
etbwjk,2025-05-13 03:41:14.308573+00:00,0,False,6,672,950,False
evxk57,2025-05-13 11:08:59.665674+00:00,0,False,5,596,260,True
evxk57,2025-05-13 11:08:59.665674+00:00,0,False,5,596,260,True
f11zdj,2025-05-13 02:43:44.509586+00:00,0,False,4,844,715,True
f11zdj,2025-05-13 02:43:44.509586+00:00,0,False,4,844,715,True
ff7x6l,2025-05-12 06:47:35.186343+00:00,0,False,5,721,359,False
ff7x6l,2025-05-12 06:47:35.186343+00:00,0,False,5,721,359,False
fg0b4o,2025-05-13 03:09:08.328046+00:00,0,False,10,439,258,True
fg0b4o,2025-05-13 03:09:08.328046+00:00,0,False,10,439,258,True
fhl38y,2025-05-13 21:55:47.952801+00:00,0,False,6,483,694,False
fhl38y,2025-05-13 21:55:47.952801+00:00,0,False,6,483,694,False
fvvw1v,2025-05-12 21:22:57.007982+00:00,0,False,6,530,79,True
fvvw1v,2025-05-12 21:22:57.007982+00:00,0,False,6,530,79,True
gcxn0a,2025-05-12 10:43:25.563737+00:00,0,False,3,379,465,False
gcxn0a,2025-05-12 10:43:25.563737+00:00,0,False,3,379,465,False
gdv70h,2025-05-13 10:54:48.179194+00:00,0,False,7,464,259,True
gdv70h,2025-05-13 10:54:48.179194+00:00,0,False,7,464,259,True
ge8k7j,2025-05-13 04:34:03.383581+00:00,0,True,4,685,420,False
ge8k7j,2025-05-13 04:34:03.383581+00:00,0,True,4,685,420,False
gkb646,2025-05-13 19:15:48.974958+00:00,0,True,11,776,886,True
gkb646,2025-05-13 19:15:48.974958+00:00,0,True,11,776,886,True
gud84g,2025-05-13 14:27:22.577939+00:00,0,False,5,821,582,True
gud84g,2025-05-13 14:27:22.577939+00:00,0,False,5,821,582,True
gxeoer,2025-05-12 15:36:08.666445+00:00,0,False,6,427,451,True
gxeoer,2025-05-12 15:36:08.666445+00:00,0,False,6,427,451,True
h05hv4,2025-05-13 18:37:47.245728+00:00,0,False,4,633,557,True
h05hv4,2025-05-13 18:37:47.245728+00:00,0,False,4,633,557,True
h1080d,2025-05-12 18:55:22.013659+00:00,0,True,7,444,180,True
h1080d,2025-05-12 18:55:22.013659+00:00,0,True,7,444,180,True
h2y4gu,2025-05-13 14:23:30.808378+00:00,0,True,4,679,761,True
h2y4gu,2025-05-13 14:23:30.808378+00:00,0,True,4,679,761,True
h5yn6z,2025-05-12 11:53:36.119906+00:00,0,False,9,748,863,False
h5yn6z,2025-05-12 11:53:36.119906+00:00,0,False,9,748,863,False
h9j4i0,2025-05-12 18:16:37.699094+00:00,0,False,3,607,69,False
h9j4i0,2025-05-12 18:16:37.699094+00:00,0,False,3,607,69,False
harym1,2025-05-12 23:38:37.153147+00:00,0,True,13,696,627,False
harym1,2025-05-12 23:38:37.153147+00:00,0,True,13,696,627,False
hd4v3e,2025-05-12 22:40:19.459094+00:00,0,False,6,523,59,False
hd4v3e,2025-05-12 22:40:19.459094+00:00,0,False,6,523,59,False
hduio7,2025-05-12 10:45:43.961846+00:00,0,False,11,659,227,True
hduio7,2025-05-12 10:45:43.961846+00:00,0,False,11,659,227,True
ins7qm,2025-05-12 16:31:02.387067+00:00,0,True,10,510,605,False
ins7qm,2025-05-12 16:31:02.387067+00:00,0,True,10,510,605,False
iv5x4w,2025-05-13 18:55:31.402815+00:00,0,False,10,400,872,False
iv5x4w,2025-05-13 18:55:31.402815+00:00,0,False,10,400,872,False
j7kt78,2025-05-13 01:27:38.583937+00:00,0,False,4,595,860,False
j7kt78,2025-05-13 01:27:38.583937+00:00,0,False,4,595,860,False
jktx06,2025-05-12 10:46:34.562159+00:00,0,False,16,515,222,True
jktx06,2025-05-12 10:46:34.562159+00:00,0,False,16,515,222,True
